any,distrito,superf,reforma,estado,edad,ascensor,extint,lprecio,lsuperf,ledad,ati,planta,calef,estudios,lestudios,d00,d01
1999,1,67,4,3,90,0,1,16,4,5,0,1,0,8,2,0,0
1999,1,50,4,2,40,0,1,16,4,4,0,1,0,8,2,0,0
1999,1,61,2,1,100,1,1,16,4,5,0,1,0,8,2,0,0
1999,1,67,7,1,99,0,1,16,4,5,0,4,0,8,2,0,0
1999,1,64,7,1,90,0,0,16,4,5,0,2,0,8,2,0,0
1999,1,49,3,1,80,0,1,16,4,4,0,4,0,8,2,0,0
1999,1,63,5,2,100,0,0,16,4,5,0,4,0,8,2,0,0
1999,1,37,6,2,100,0,1,16,4,5,0,4,0,8,2,0,0
1999,1,45,3,5,50,0,1,16,4,4,0,5,0,8,2,0,0
1999,1,42,3,3,150,0,1,16,4,5,0,6,0,8,2,0,0
1999,1,55,2,3,100,0,1,16,4,5,1,20,0,8,2,0,0
1999,1,62,3,1,90,0,1,16,4,5,0,2,0,8,2,0,0
1999,1,69,2,2,100,0,1,16,4,5,0,2,0,8,2,0,0
1999,1,51,7,1,100,0,0,15,4,5,0,1,0,8,2,0,0
1999,1,49,7,2,90,0,1,16,4,5,0,4,0,8,2,0,0
1999,1,59,8,1,90,1,1,16,4,5,0,5,0,8,2,0,0
1999,1,37,3,4,90,0,1,16,4,5,0,2,0,8,2,0,0
1999,1,56,6,1,60,0,0,16,4,4,0,1,0,8,2,0,0
1999,1,55,7,1,105,0,1,16,4,5,0,1,0,8,2,0,0
1999,1,50,7,1,70,0,1,16,4,4,0,3,0,8,2,0,0
1999,1,118,6,1,152,0,1,16,5,5,0,0,0,8,2,0,0
1999,1,48,3,1,90,0,1,16,4,5,0,1,0,8,2,0,0
2000,1,56,7,2,154,0,0,16,4,5,0,5,0,8,2,1,0
2000,1,60,8,3,70,0,1,16,4,4,0,5,0,8,2,1,0
2000,1,43,3,3,100,0,1,16,4,5,0,4,0,8,2,1,0
2000,1,58,3,4,65,0,0,16,4,4,0,4,0,8,2,1,0
2000,1,67,4,3,155,0,1,17,4,5,0,5,0,8,2,1,0
2000,1,56,7,2,154,0,0,16,4,5,0,4,0,8,2,1,0
2000,1,61,7,3,95,0,1,16,4,5,0,3,0,8,2,1,0
2000,1,64,3,3,120,0,1,16,4,5,0,5,0,8,2,1,0
2000,1,42,7,2,120,0,1,16,4,5,1,20,0,8,2,1,0
2000,1,53,2,3,90,0,1,16,4,5,0,3,0,8,2,1,0
2000,1,53,6,2,100,0,1,16,4,5,0,2,0,8,2,1,0
2000,1,57,8,3,70,0,1,16,4,4,0,4,0,8,2,1,0
2000,1,42,2,3,85,0,1,16,4,4,0,1,0,8,2,1,0
2000,1,62,8,3,75,0,1,16,4,4,0,2,0,8,2,1,0
2000,1,53,6,2,110,0,1,16,4,5,0,2,0,8,2,1,0
2000,1,45,5,3,65,0,1,16,4,4,1,20,0,8,2,1,0
2000,1,55,2,3,70,0,1,16,4,4,0,3,0,8,2,1,0
2000,1,74,6,3,70,0,0,17,4,4,0,3,0,8,2,1,0
2000,1,64,2,3,50,0,1,16,4,4,0,3,0,8,2,1,0
2000,1,51,6,2,100,0,1,16,4,5,0,3,0,8,2,1,0
2000,1,40,2,3,50,0,1,16,4,4,0,3,0,8,2,1,0
2000,1,67,2,3,50,1,1,16,4,4,0,6,1,8,2,1,0
2000,1,49,3,3,85,0,1,16,4,4,1,20,0,8,2,1,0
2001,1,37,3,3,120,0,1,16,4,5,0,3,1,8,2,0,1
2001,1,50,7,3,80,0,1,16,4,4,0,5,1,8,2,0,1
2001,1,57,3,3,80,0,0,17,4,4,0,2,1,8,2,0,1
2001,1,69,6,3,100,0,1,17,4,5,0,2,1,8,2,0,1
2001,1,52,3,2,152,0,1,16,4,5,0,2,1,8,2,0,1
2001,1,80,3,3,100,0,0,17,4,5,0,1,1,8,2,0,1
2001,1,69,2,3,50,0,1,17,4,4,0,1,1,8,2,0,1
2001,1,90,3,3,100,0,1,17,5,5,0,5,1,8,2,0,1
2001,1,53,3,3,100,0,0,16,4,5,0,1,1,8,2,0,1
2001,1,64,7,3,100,0,0,16,4,5,0,4,1,8,2,0,1
2001,1,48,2,3,80,0,1,16,4,4,0,5,1,8,2,0,1
2001,1,78,3,4,100,1,1,17,4,5,0,2,0,8,2,0,1
2001,1,55,7,3,80,0,0,16,4,4,0,4,1,8,2,0,1
2001,1,61,7,3,96,0,1,16,4,5,0,2,1,8,2,0,1
2001,1,56,4,3,80,0,1,16,4,4,0,4,0,8,2,0,1
2001,1,24,4,3,70,0,1,16,3,4,0,1,1,8,2,0,1
2001,1,49,6,3,120,0,1,16,4,5,0,4,1,8,2,0,1
2001,1,69,7,3,80,0,1,17,4,4,0,4,1,8,2,0,1
2001,1,54,3,3,80,0,1,17,4,4,0,2,1,8,2,0,1
2001,1,91,2,4,85,0,1,17,5,4,0,2,1,8,2,0,1
2001,1,43,7,3,100,0,1,16,4,5,0,4,1,8,2,0,1
2001,1,47,7,3,80,0,1,16,4,4,0,3,1,8,2,0,1
2001,1,45,5,3,80,0,0,16,4,4,0,3,1,8,2,0,1
1999,1,52,2,3,110,0,1,16,4,5,0,3,0,8,2,0,0
1999,1,47,7,1,80,0,1,16,4,4,0,5,0,8,2,0,0
1999,1,45,7,3,100,0,1,16,4,5,0,4,0,8,2,0,0
1999,1,88,5,3,19,1,1,17,4,3,1,20,0,8,2,0,0
1999,1,33,8,3,27,1,1,16,3,3,0,1,0,8,2,0,0
1999,1,41,2,3,100,0,1,16,4,5,0,3,0,8,2,0,0
1999,1,42,2,2,80,0,1,16,4,4,0,4,0,8,2,0,0
1999,1,38,3,2,70,0,1,16,4,4,0,4,0,8,2,0,0
1999,1,65,7,1,90,0,1,16,4,5,0,3,0,8,2,0,0
1999,1,55,4,3,80,0,1,16,4,4,0,1,0,8,2,0,0
1999,1,67,3,3,32,1,1,16,4,3,0,1,0,8,2,0,0
1999,1,31,6,1,70,0,1,15,3,4,0,6,0,8,2,0,0
1999,1,39,3,3,90,0,0,16,4,5,0,1,0,8,2,0,0
1999,1,57,5,3,100,0,1,16,4,5,0,6,0,8,2,0,0
1999,1,76,5,1,113,0,1,16,4,5,1,20,0,8,2,0,0
1999,1,42,3,2,100,0,1,16,4,5,0,4,0,8,2,0,0
1999,1,47,3,2,154,0,1,16,4,5,1,20,0,8,2,0,0
1999,1,42,8,1,100,0,0,16,4,5,0,4,0,8,2,0,0
1999,1,67,3,3,32,1,1,16,4,3,0,1,0,8,2,0,0
1999,1,43,3,2,70,0,0,16,4,4,0,1,0,8,2,0,0
1999,1,70,3,2,90,0,1,16,4,5,0,1,0,8,2,0,0
1999,1,60,7,1,150,0,1,16,4,5,0,3,0,8,2,0,0
1999,1,82,3,2,60,0,1,17,4,4,0,2,0,8,2,0,0
1999,1,66,2,2,80,0,1,16,4,4,0,1,0,8,2,0,0
1999,1,76,5,1,113,0,1,16,4,5,1,20,0,8,2,0,0
1999,1,64,2,3,70,0,1,16,4,4,1,20,0,8,2,0,0
1999,1,63,8,1,25,1,1,16,4,3,0,1,0,8,2,0,0
2000,1,54,5,3,90,0,0,16,4,5,0,3,0,8,2,1,0
2000,1,42,4,3,150,0,1,16,4,5,0,4,0,8,2,1,0
2000,1,50,3,4,90,0,0,16,4,5,0,6,0,8,2,1,0
2000,1,46,6,2,100,0,0,16,4,5,1,20,0,8,2,1,0
2000,1,44,7,1,120,0,0,16,4,5,0,4,0,8,2,1,0
2000,1,43,8,3,80,0,0,16,4,4,0,2,0,8,2,1,0
2000,1,40,4,3,100,0,1,16,4,5,0,2,0,8,2,1,0
2000,1,87,8,3,60,0,1,17,4,4,0,5,0,8,2,1,0
2000,1,65,3,3,100,0,1,16,4,5,0,4,0,8,2,1,0
2000,1,63,3,3,60,0,1,16,4,4,0,3,0,8,2,1,0
2000,1,54,3,3,70,0,1,16,4,4,0,2,0,8,2,1,0
2000,1,52,3,4,50,0,0,16,4,4,0,1,0,8,2,1,0
2000,1,73,3,3,90,0,0,17,4,5,0,3,0,8,2,1,0
2000,1,69,3,3,92,0,1,16,4,5,0,3,0,8,2,1,0
2000,1,60,8,3,70,0,1,16,4,4,1,20,0,8,2,1,0
2000,1,70,6,2,150,0,1,17,4,5,0,2,0,8,2,1,0
2000,1,76,3,3,100,0,1,17,4,5,0,4,0,8,2,1,0
2000,1,52,3,4,80,0,1,16,4,4,1,20,0,8,2,1,0
2000,1,59,7,2,70,0,1,16,4,4,1,20,0,8,2,1,0
2001,1,37,3,3,151,0,1,16,4,5,0,4,1,8,2,0,1
2001,1,63,7,1,100,0,1,16,4,5,0,0,1,8,2,0,1
2001,1,112,3,3,90,0,1,17,5,5,0,5,1,8,2,0,1
2001,1,54,3,3,70,0,1,17,4,4,0,4,1,8,2,0,1
2001,1,119,3,3,70,0,1,17,5,4,0,4,1,8,2,0,1
2001,1,67,7,1,80,0,1,16,4,4,0,3,1,8,2,0,1
2001,1,63,6,2,111,0,1,16,4,5,0,4,1,8,2,0,1
2001,1,117,3,4,86,0,1,17,5,4,0,4,1,8,2,0,1
2001,1,37,5,3,80,0,0,16,4,4,0,3,1,8,2,0,1
2001,1,53,2,4,120,0,1,16,4,5,0,4,1,8,2,0,1
2001,1,38,7,3,100,0,1,16,4,5,0,2,1,8,2,0,1
2001,1,65,6,3,80,0,0,17,4,4,0,0,1,8,2,0,1
2001,1,50,3,3,100,0,1,16,4,5,0,2,1,8,2,0,1
2001,1,80,2,3,100,0,1,17,4,5,0,4,1,8,2,0,1
2001,1,40,4,3,85,0,0,16,4,4,0,4,1,8,2,0,1
2001,1,59,7,3,100,0,1,16,4,5,0,2,1,8,2,0,1
2001,1,67,6,3,80,0,0,17,4,4,0,1,1,8,2,0,1
2001,1,44,6,3,100,0,1,16,4,5,0,4,1,8,2,0,1
2001,1,69,5,3,100,0,1,17,4,5,0,5,1,8,2,0,1
2001,1,64,7,1,95,0,1,17,4,5,0,4,1,8,2,0,1
2001,1,93,7,3,137,0,1,17,5,5,0,2,1,8,2,0,1
2001,1,45,3,4,154,0,0,16,4,5,0,2,1,8,2,0,1
2001,1,54,7,3,100,0,1,16,4,5,0,3,1,8,2,0,1
2001,1,53,3,2,100,0,1,16,4,5,0,5,1,8,2,0,1
2001,1,37,2,3,140,0,1,16,4,5,0,4,1,8,2,0,1
2001,1,33,3,3,80,0,0,16,3,4,0,3,1,8,2,0,1
2001,1,117,7,4,27,1,1,18,5,3,0,5,0,8,2,0,1
2001,1,50,3,2,80,0,0,16,4,4,0,5,1,8,2,0,1
2001,1,87,6,3,90,0,1,17,4,5,0,5,1,8,2,0,1
2001,1,73,3,3,65,0,1,17,4,4,0,5,1,8,2,0,1
1999,1,106,4,3,95,1,1,17,5,5,0,3,0,9,2,0,0
1999,1,91,7,1,150,0,1,16,5,5,0,4,0,9,2,0,0
1999,1,64,7,1,150,0,1,16,4,5,0,3,0,9,2,0,0
1999,1,64,4,1,150,0,1,16,4,5,0,2,0,9,2,0,0
1999,1,64,7,1,150,0,1,16,4,5,0,5,0,9,2,0,0
1999,1,91,7,1,150,0,1,16,5,5,0,1,0,9,2,0,0
1999,1,91,5,1,150,0,1,16,5,5,0,5,0,9,2,0,0
1999,1,64,7,1,150,0,1,16,4,5,0,4,0,9,2,0,0
1999,1,64,7,1,150,0,1,16,4,5,0,2,0,9,2,0,0
2000,1,67,6,3,100,1,1,17,4,5,1,20,0,9,2,1,0
2000,1,82,3,3,125,0,1,16,4,5,0,4,0,9,2,1,0
2000,1,39,8,3,100,0,1,16,4,5,1,20,0,9,2,1,0
2001,1,64,7,1,153,0,1,16,4,5,0,3,1,9,2,0,1
2001,1,52,7,3,80,0,0,16,4,4,0,5,1,9,2,0,1
1999,1,96,1,5,0,1,1,17,5,0,0,3,1,10,2,0,0
1999,1,134,3,3,121,1,1,17,5,5,0,4,0,10,2,0,0
1999,1,70,8,1,90,0,1,16,4,5,0,3,0,10,2,0,0
2000,1,91,8,5,1,1,1,17,5,0,0,4,1,10,2,1,0
2000,1,93,5,1,75,1,1,17,5,4,0,2,0,10,2,1,0
2000,1,130,4,3,122,1,1,17,5,5,0,2,0,10,2,1,0
2000,1,132,3,3,100,0,1,17,5,5,1,20,0,10,2,1,0
2000,1,30,7,3,150,0,0,16,3,5,0,2,0,10,2,1,0
2000,1,55,7,3,150,0,1,17,4,5,1,20,1,10,2,1,0
2001,1,30,7,3,150,0,0,16,3,5,0,2,1,10,2,0,1
1999,1,64,7,1,98,1,0,16,4,5,1,20,0,11,2,0,0
1999,2,133,8,2,21,1,1,17,5,3,0,5,0,10,2,0,0
1999,2,50,5,1,65,0,1,16,4,4,0,6,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,3,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,2,0,10,2,0,0
1999,2,50,8,1,100,0,1,16,4,5,1,20,0,10,2,0,0
1999,2,61,3,2,59,1,1,17,4,4,0,9,0,10,2,0,0
1999,2,50,5,1,65,0,1,16,4,4,0,6,0,10,2,0,0
1999,2,59,3,2,70,1,1,16,4,4,1,20,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,3,0,10,2,0,0
1999,2,89,3,1,75,1,1,17,4,4,0,2,0,10,2,0,0
1999,2,117,3,3,80,1,1,17,5,4,0,3,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,5,0,10,2,0,0
1999,2,75,4,3,45,0,1,17,4,4,0,5,0,10,2,0,0
1999,2,84,5,3,26,1,0,17,4,3,0,7,0,10,2,0,0
1999,2,49,3,2,70,1,0,16,4,4,0,5,0,10,2,0,0
1999,2,95,3,3,30,0,1,17,5,3,0,5,0,10,2,0,0
1999,2,99,8,3,20,1,1,17,5,3,1,20,0,10,2,0,0
1999,2,50,2,2,102,0,1,16,4,5,0,6,0,10,2,0,0
1999,2,46,5,1,65,0,1,16,4,4,0,6,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,4,0,10,2,0,0
1999,2,72,4,3,50,0,1,16,4,4,0,4,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,2,0,10,2,0,0
1999,2,47,7,1,70,1,0,16,4,4,0,4,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,4,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,1,0,10,2,0,0
1999,2,62,4,3,90,1,0,16,4,5,0,2,0,10,2,0,0
1999,2,90,3,4,30,1,1,17,5,3,0,3,1,10,2,0,0
1999,2,91,1,5,0,1,1,17,5,0,0,3,1,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,1,0,10,2,0,0
1999,2,91,5,1,65,0,1,17,5,4,0,5,0,10,2,0,0
1999,2,89,8,5,2,1,1,17,4,1,0,2,1,10,2,0,0
1999,2,35,3,1,65,0,1,16,4,4,0,4,0,10,2,0,0
1999,2,102,5,2,85,1,1,17,5,4,0,4,0,10,2,0,0
1999,2,46,5,1,65,0,1,16,4,4,0,6,0,10,2,0,0
2000,2,60,4,3,80,0,0,16,4,4,0,6,0,10,2,1,0
2000,2,78,3,4,100,0,1,17,4,5,0,5,0,10,2,1,0
2000,2,63,4,3,25,1,0,17,4,3,0,3,0,10,2,1,0
2000,2,111,4,3,61,1,1,17,5,4,0,5,0,10,2,1,0
2000,2,63,3,3,100,0,0,17,4,5,0,1,0,10,2,1,0
2000,2,103,8,3,35,1,1,17,5,4,0,2,0,10,2,1,0
2000,2,59,6,3,100,1,1,17,4,5,0,6,0,10,2,1,0
2000,2,75,3,4,36,1,1,17,4,4,0,4,0,10,2,1,0
2000,2,79,5,3,28,1,1,17,4,3,0,2,0,10,2,1,0
2000,2,107,7,2,70,1,1,17,5,4,0,4,0,10,2,1,0
2000,2,89,4,3,100,0,0,17,4,5,0,4,1,10,2,1,0
2000,2,59,3,3,60,1,0,16,4,4,0,5,0,10,2,1,0
2000,2,50,3,4,70,0,1,17,4,4,0,4,0,10,2,1,0
2000,2,78,3,3,110,0,1,17,4,5,0,1,0,10,2,1,0
2000,2,70,7,3,30,1,0,17,4,3,0,4,0,10,2,1,0
2000,2,81,8,2,90,0,1,17,4,5,0,5,0,10,2,1,0
2000,2,90,8,3,4,1,0,17,5,1,0,4,1,10,2,1,0
2000,2,108,8,3,15,1,1,17,5,3,0,4,1,10,2,1,0
2000,2,91,2,5,68,1,1,17,5,4,0,1,1,10,2,1,0
2000,2,70,4,4,20,1,1,17,4,3,1,20,1,10,2,1,0
2001,2,56,3,3,81,0,1,17,4,4,0,3,1,10,2,0,1
2001,2,88,6,3,110,1,1,17,4,5,0,4,1,10,2,0,1
2001,2,60,4,3,81,0,0,17,4,4,0,6,1,10,2,0,1
2001,2,65,2,3,70,1,0,17,4,4,0,5,0,10,2,0,1
2001,2,75,4,2,75,1,1,17,4,4,1,20,1,10,2,0,1
2001,2,89,4,3,100,0,0,17,4,5,0,4,0,10,2,0,1
2001,2,58,3,2,121,0,0,17,4,5,0,3,1,10,2,0,1
2001,2,91,2,3,75,1,1,17,5,4,0,6,0,10,2,0,1
2001,2,65,4,2,71,1,1,17,4,4,0,3,1,10,2,0,1
2001,2,49,7,1,100,1,1,16,4,5,0,2,1,10,2,0,1
2001,2,117,5,3,30,1,1,17,5,3,0,5,1,10,2,0,1
2001,2,93,4,3,44,1,0,17,5,4,0,2,0,10,2,0,1
2001,2,51,7,3,45,0,1,16,4,4,0,5,1,10,2,0,1
2001,2,96,7,2,126,0,1,17,5,5,0,3,1,10,2,0,1
2001,2,97,3,3,70,0,0,17,5,4,0,0,1,10,2,0,1
2001,2,75,7,3,45,1,1,17,4,4,0,1,0,10,2,0,1
1999,2,141,8,2,25,1,1,17,5,3,0,3,0,11,2,0,0
1999,2,83,3,2,40,1,1,17,4,4,0,4,0,11,2,0,0
1999,2,73,8,2,70,1,1,16,4,4,0,7,0,11,2,0,0
1999,2,140,5,2,40,1,1,17,5,4,0,4,0,11,2,0,0
1999,2,80,5,2,50,1,0,17,4,4,0,3,0,11,2,0,0
1999,2,72,8,2,25,1,0,17,4,3,0,1,0,11,2,0,0
1999,2,102,4,4,35,1,0,17,5,4,0,4,1,11,2,0,0
1999,2,60,2,2,50,0,0,16,4,4,0,1,0,11,2,0,0
1999,2,125,8,3,30,1,1,17,5,3,0,5,1,11,2,0,0
1999,2,69,6,2,55,0,1,17,4,4,0,5,0,11,2,0,0
1999,2,132,7,1,70,1,1,17,5,4,0,5,0,11,2,0,0
1999,2,95,3,3,21,1,1,17,5,3,0,3,0,11,2,0,0
2000,2,66,5,3,80,1,1,17,4,4,0,5,0,11,2,1,0
2000,2,142,8,3,30,1,1,17,5,3,0,6,1,11,2,1,0
2000,2,77,5,4,28,1,1,17,4,3,0,7,1,11,2,1,0
2000,2,108,8,3,25,1,1,17,5,3,1,20,1,11,2,1,0
2000,2,63,8,4,22,1,1,17,4,3,1,20,1,11,2,1,0
2000,2,62,2,4,80,1,1,17,4,4,1,20,1,11,2,1,0
2000,2,104,8,4,2,1,0,17,5,1,0,2,1,11,2,1,0
2000,2,94,8,3,60,0,1,17,5,4,0,4,0,11,2,1,0
2000,2,109,8,3,22,1,1,17,5,3,0,3,1,11,2,1,0
2001,2,84,2,3,50,0,1,17,4,4,0,6,1,11,2,0,1
2001,2,98,7,3,30,1,1,17,5,3,0,5,1,11,2,0,1
2001,2,76,4,3,60,1,1,17,4,4,0,5,1,11,2,0,1
2001,2,71,2,5,70,1,0,17,4,4,0,3,1,11,2,0,1
2001,2,148,3,5,30,1,1,18,5,3,0,2,0,11,2,0,1
2001,2,81,4,4,35,1,1,17,4,4,0,5,1,11,2,0,1
2001,2,84,5,3,30,1,0,17,4,3,0,2,0,11,2,0,1
2001,2,82,4,3,30,1,0,17,4,3,0,6,1,11,2,0,1
2001,2,84,2,4,35,1,0,17,4,4,0,4,1,11,2,0,1
1999,2,81,2,2,60,0,1,17,4,4,1,20,0,10,2,0,0
1999,2,75,6,1,80,1,0,16,4,4,0,3,0,10,2,0,0
1999,2,144,8,1,70,1,1,17,5,4,0,3,0,10,2,0,0
1999,2,72,7,1,79,0,1,16,4,4,0,1,0,10,2,0,0
1999,2,52,4,3,45,1,0,16,4,4,0,6,0,10,2,0,0
1999,2,90,3,2,25,1,0,17,5,3,0,3,0,10,2,0,0
1999,2,114,3,3,25,1,1,17,5,3,0,3,1,10,2,0,0
1999,2,121,3,1,69,0,1,17,5,4,0,5,0,10,2,0,0
1999,2,97,5,2,25,1,1,17,5,3,0,5,0,10,2,0,0
1999,2,120,4,3,40,1,1,17,5,4,1,20,1,10,2,0,0
1999,2,118,5,3,24,1,1,17,5,3,0,4,0,10,2,0,0
1999,2,58,3,3,80,1,0,16,4,4,0,5,0,10,2,0,0
1999,2,90,8,3,20,1,0,17,5,3,0,3,0,10,2,0,0
1999,2,92,5,2,35,1,0,17,5,4,0,3,0,10,2,0,0
1999,2,80,8,2,25,1,1,17,4,3,0,5,0,10,2,0,0
1999,2,127,8,3,15,1,1,17,5,3,0,8,1,10,2,0,0
1999,2,131,8,2,25,1,1,17,5,3,0,7,0,10,2,0,0
1999,2,101,6,2,90,1,1,17,5,5,0,2,0,10,2,0,0
1999,2,74,3,3,98,0,1,16,4,5,1,20,0,10,2,0,0
1999,2,90,8,2,24,1,1,17,5,3,0,7,0,10,2,0,0
1999,2,109,8,1,25,1,1,17,5,3,0,8,0,10,2,0,0
1999,2,108,3,2,25,1,1,17,5,3,0,2,0,10,2,0,0
2000,2,90,3,4,34,1,0,17,5,4,0,4,1,10,2,1,0
2000,2,120,4,4,40,1,1,17,5,4,1,20,1,10,2,1,0
2000,2,60,3,4,40,1,1,17,4,4,0,3,0,10,2,1,0
2000,2,111,3,3,30,1,1,17,5,3,0,3,0,10,2,1,0
2000,2,102,5,3,90,1,1,17,5,5,0,1,1,10,2,1,0
2000,2,79,2,4,35,1,0,17,4,4,0,2,1,10,2,1,0
2000,2,156,2,4,30,1,1,18,5,3,0,1,1,10,2,1,0
2000,2,87,6,3,30,1,1,17,4,3,0,4,0,10,2,1,0
2000,2,97,6,3,70,0,1,17,5,4,1,20,0,10,2,1,0
2000,2,94,8,3,70,1,0,17,5,4,0,3,0,10,2,1,0
2000,2,71,6,3,70,0,0,17,4,4,0,5,0,10,2,1,0
2000,2,121,8,3,11,1,1,17,5,2,0,2,1,10,2,1,0
2000,2,116,8,3,40,1,0,17,5,4,0,6,1,10,2,1,0
2000,2,90,3,3,25,1,0,17,5,3,0,3,1,10,2,1,0
2001,2,146,5,3,81,0,1,18,5,4,0,4,1,10,2,0,1
2001,2,108,7,3,25,1,1,17,5,3,0,4,0,10,2,0,1
2001,2,108,3,4,21,1,1,18,5,3,0,3,1,10,2,0,1
2001,2,141,7,2,80,1,1,18,5,4,0,3,0,10,2,0,1
2001,2,72,5,3,70,1,1,17,4,4,0,6,1,10,2,0,1
1999,2,89,8,3,32,1,1,17,4,3,0,5,0,10,2,0,0
1999,2,109,5,2,28,1,1,17,5,3,0,3,0,10,2,0,0
1999,2,113,8,1,40,0,1,17,5,4,0,4,0,10,2,0,0
1999,2,127,3,3,20,1,1,17,5,3,0,7,1,10,2,0,0
1999,2,123,3,3,27,1,1,17,5,3,1,20,1,10,2,0,0
1999,2,84,8,2,50,0,1,16,4,4,0,2,0,10,2,0,0
1999,2,96,3,3,100,0,1,17,5,5,0,3,0,10,2,0,0
1999,2,129,8,2,18,0,1,17,5,3,0,3,0,10,2,0,0
1999,2,32,7,1,60,0,1,16,3,4,1,20,0,10,2,0,0
1999,2,84,7,1,90,0,1,16,4,5,0,2,0,10,2,0,0
1999,2,92,4,1,80,0,1,17,5,4,0,3,0,10,2,0,0
1999,2,84,6,2,90,0,1,16,4,5,0,2,0,10,2,0,0
1999,2,129,8,3,18,1,1,17,5,3,0,3,1,10,2,0,0
2000,2,95,1,5,0,1,0,17,5,0,0,4,1,10,2,1,0
2000,2,90,8,3,60,0,1,17,5,4,0,2,0,10,2,1,0
2000,2,128,8,3,70,1,1,17,5,4,0,5,0,10,2,1,0
2000,2,78,8,3,10,1,0,17,4,2,0,4,1,10,2,1,0
2000,2,97,8,3,29,1,0,17,5,3,0,3,0,10,2,1,0
2000,2,122,3,3,24,1,1,17,5,3,0,7,1,10,2,1,0
2001,2,80,7,2,80,0,1,17,4,4,0,3,1,10,2,0,1
2001,2,81,3,5,60,1,0,17,4,4,0,7,0,10,2,0,1
2001,2,75,5,3,80,1,1,17,4,4,1,20,1,10,2,0,1
2001,2,83,4,3,28,1,1,17,4,3,0,5,1,10,2,0,1
2001,2,128,2,4,70,0,1,17,5,4,0,1,1,10,2,0,1
2001,2,85,7,2,36,1,1,17,4,4,0,7,1,10,2,0,1
2001,2,88,3,3,33,1,1,17,4,4,0,3,1,10,2,0,1
1999,2,107,3,3,80,1,1,17,5,4,0,2,0,11,2,0,0
1999,2,130,3,1,86,1,1,17,5,4,0,2,0,11,2,0,0
1999,2,150,5,1,100,1,1,17,5,5,0,1,0,11,2,0,0
1999,2,95,8,3,14,1,0,17,5,3,0,4,0,11,2,0,0
1999,2,112,4,2,35,1,1,17,5,4,0,5,0,11,2,0,0
1999,2,185,5,2,95,1,1,17,5,5,0,2,0,11,2,0,0
2000,2,130,6,3,60,1,1,17,5,4,0,3,0,11,2,1,0
2000,2,143,4,3,60,1,1,18,5,4,0,3,0,11,2,1,0
2000,2,41,2,3,90,1,0,16,4,5,0,1,0,11,2,1,0
2001,2,130,4,3,40,1,0,18,5,4,0,4,0,11,2,0,1
2001,2,97,7,1,56,0,1,17,5,4,0,6,1,11,2,0,1
2001,2,104,4,4,50,0,1,17,5,4,0,4,1,11,2,0,1
2001,2,68,7,3,60,0,0,17,4,4,0,2,1,11,2,0,1
2001,2,89,5,3,60,1,0,17,4,4,0,1,1,11,2,0,1
2001,2,127,7,3,91,1,1,18,5,5,0,3,1,11,2,0,1
2001,2,134,7,1,110,1,1,17,5,5,0,5,0,11,2,0,1
1999,2,92,8,2,40,1,1,17,5,4,0,4,0,11,2,0,0
1999,2,79,3,2,45,0,1,17,4,4,1,20,0,11,2,0,0
1999,2,110,8,4,3,1,1,18,5,1,0,3,1,11,2,0,0
1999,2,125,3,3,40,0,1,17,5,4,0,2,0,11,2,0,0
1999,2,69,4,2,80,1,0,17,4,4,0,7,0,11,2,0,0
1999,2,70,3,4,15,1,1,17,4,3,0,6,1,11,2,0,0
1999,2,84,3,4,75,1,1,17,4,4,0,6,0,11,2,0,0
1999,2,85,5,3,25,1,1,17,4,3,0,7,0,11,2,0,0
1999,2,32,4,3,85,0,1,16,3,4,0,6,0,11,2,0,0
1999,2,151,3,3,15,1,1,17,5,3,0,2,1,11,2,0,0
1999,2,106,3,3,55,1,1,17,5,4,0,1,0,11,2,0,0
1999,2,104,4,1,69,1,1,17,5,4,0,2,0,11,2,0,0
1999,2,59,4,2,70,0,1,16,4,4,0,5,0,11,2,0,0
1999,2,108,8,1,43,1,1,17,5,4,1,20,0,11,2,0,0
1999,2,124,8,1,69,0,1,17,5,4,0,2,0,11,2,0,0
1999,2,45,3,3,70,0,0,16,4,4,0,2,0,11,2,0,0
1999,2,81,4,3,25,1,1,17,4,3,1,20,0,11,2,0,0
2000,2,157,3,4,30,1,1,18,5,3,0,10,1,11,2,1,0
2000,2,90,2,3,24,1,0,17,4,3,0,2,1,11,2,1,0
2000,2,69,3,3,30,1,0,17,4,3,0,2,1,11,2,1,0
2000,2,59,3,3,80,0,0,17,4,4,0,2,0,11,2,1,0
2000,2,42,2,3,100,1,0,16,4,5,0,-1,0,11,2,1,0
2000,2,124,3,3,29,1,1,17,5,3,0,6,1,11,2,1,0
2001,2,128,6,3,50,1,1,18,5,4,0,1,1,11,2,0,1
